CanisLupus,>>some_agent some_agentからは敵の匂いがするね。some_agentは私が村寄りで見ていた者に投票したからね。,estimate_werewolf
CanisLupus,>>some_agent some_agentからは敵の匂いがするね。some_agentを吊ればゲームセット、のはずだからね。,estimate_werewolf
CanisLupus,>>some_agent some_agentからは敵の匂いがするね。どうやら私を吊りたいらしいからね。,estimate_werewolf
CanisLupus,>>some_agent some_agentからは敵の匂いがするね。ふふっ。,estimate_werewolf
CanisLupus,>>some_agent some_agentからは敵の匂いがするね。占いで黒を引いているからね。私目線ではsome_agentを吊れれば終了なのさ。,estimate_werewolf
CanisLupus,>>some_agent some_agentからは敵の匂いはしないな。,chat_skip
CanisLupus,>>some_agent some_agentが怪しい。some_agentには黒判定が出ているからね。,estimate_werewolf
CanisLupus,>>some_agent some_agentが怪しい。some_agentは私に投票してきたからね。お返しだよ。,estimate_werewolf
CanisLupus,>>some_agent some_agentが怪しい。some_agentを黒だと判定した占い師がいるからね。,estimate_werewolf
CanisLupus,>>some_agent some_agentが怪しい。明らかに間違った占い結果を出しているからね。,estimate_werewolf
CanisLupus,>>some_agent some_agentが怪しいと思っているよ。some_agentは他の人にも反感を買っているようだしね。,estimate_werewolf
CanisLupus,>>some_agent some_agentが怪しいと思っているよ。some_agentは狼だ。君たちにも信じて欲しい。,comingout_werewolf
CanisLupus,>>some_agent some_agentが怪しいと思っているよ。おっと、これはまだ言わないほうが良かったかな。,estimate_werewolf
CanisLupus,>>some_agent some_agentが怪しいと思っているよ。どうやらsome_agentは私を吊らないと都合が悪そうだからね。,estimate_werewolf
CanisLupus,>>some_agent some_agentが怪しいと思っているよ。なんとなくだけどね。,estimate_werewolf
CanisLupus,>>some_agent some_agentが怪しいと思っているよ。ふふっ。,estimate_werewolf
CanisLupus,>>some_agent some_agentが私を占った理由が知りたいな。,chat_skip
CanisLupus,>>some_agent some_agentが私を占った理由を教えてくれるかな。,chat_skip
CanisLupus,>>some_agent some_agentについてどう考えているかな。君の考えを聞きたい。,chat_skip
CanisLupus,>>some_agent some_agentに入れようと思っているよ。君も投票するかい？some_agentの投票は私に理解できないよ。,vote
CanisLupus,>>some_agent some_agentに入れようと思っているよ。君も投票するかい？some_agentは黒だという判定を私は信じているんだ。,estimate_werewolf
CanisLupus,>>some_agent some_agentに入れようと思っているよ。君も投票するかい？さっきCOしたとおり、some_agentは狼だからね。,comingout_werewolf
CanisLupus,>>some_agent some_agentに入れようと思っているよ。君も投票するかい？なんとなくだけどね。,vote
CanisLupus,>>some_agent some_agentのことをどう思っているか、よければ聞かせてくれないかな？,chat_skip
CanisLupus,>>some_agent some_agentの意見を聞きたいな。今日は誰に投票するつもりなんだい？,chat_skip
CanisLupus,>>some_agent some_agentの印象はほどほどだよ。,chat_skip
CanisLupus,>>some_agent some_agentの印象を聞きたい。君はどう思っている？,chat_skip
CanisLupus,>>some_agent some_agentの印象を聞きたいな。,chat_skip
CanisLupus,>>some_agent some_agentの将来が不安になってね。,chat_skip
CanisLupus,>>some_agent some_agentの投票は私に理解できないよ。,chat_skip
CanisLupus,>>some_agent some_agentはこういうスピリチュアルなの結構好きって聞いていたんだ。,chat_skip
CanisLupus,>>some_agent some_agentはさっき私を怪しむような発言をしていたからね。,chat_skip
CanisLupus,>>some_agent some_agentはどうして私を占ったんだい？,chat_skip
CanisLupus,>>some_agent some_agentはなぜ私を占ったんだ？他にも怪しい者はたくさんいるだろう。,chat_skip
CanisLupus,>>some_agent some_agentは確かに怪しいね。some_agentには黒判定が出ているからね。,estimate_werewolf
CanisLupus,>>some_agent some_agentは確かに怪しいね。さっきCOしたとおり、some_agentは狼だからね。,estimate_werewolf
CanisLupus,>>some_agent some_agentは誰を吊りたいと思っているのかな。,chat_whoiswerewolf
CanisLupus,>>some_agent some_agentは吊っても良いと思うが、絶対に吊りたいというわけでもないかな。,chat_skip
CanisLupus,>>some_agent some_agentは吊りたいね。some_agentはさっき私に投票してきたからね。,vote
CanisLupus,>>some_agent some_agentは吊りたいね。なんとなくだが、本物の占い師として見ているよ。,estimate_seer
CanisLupus,>>some_agent some_agentは吊りたくないな。,chat_skip
CanisLupus,>>some_agent some_agentは吊るべきだと考えているよ。現状一番信頼できる占い師はsome_agentだからね。,vote
CanisLupus,>>some_agent some_agentは吊るべきだと考えているよ。明らかに間違った占い結果を出しているからね。,vote
CanisLupus,>>some_agent some_agentは狼だ。君たちにも信じて欲しい。,estimate_werewolf
CanisLupus,>>some_agent some_agentを占ったのに大した理由はないよ。,chat_skip
CanisLupus,>>some_agent some_agentを占ったのは野生の嗅覚ってやつだね。,chat_skip
CanisLupus,>>some_agentありがとう。君のことは真寄りで見るよ。,chat_skip
CanisLupus,>>some_agentいい考えだ。some_agentには嫌われているらしいからね。目には目を、ってことだよ。,chat_skip
CanisLupus,>>some_agentいい考えだ。ふふっ。,chat_skip
CanisLupus,>>some_agentいや、それは良くないと思う。,chat_skip
CanisLupus,>>some_agentおっと、これはまだ言わないほうが良かったかな。,chat_skip
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。some_agentによれば私は黒らしいからね。,vote
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。some_agentは黒だという判定を私は信じているんだ。,estimate_werewolf
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。some_agentは真寄りで見ているよ。,vote
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。some_agentは狼だ。君たちにも信じて欲しい。,comingout_werewolf
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。some_agentを吊ればゲームセット、のはずだからね。,estimate_werewolf
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。おっと、これはまだ言わないほうが良かったかな。,vote
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。なんとなくだが、本物の占い師として見ているよ。,vote
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。ふふっ。,vote
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。ふふふっ。,vote
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。まるで狼を吊る気が無いような投票だったからね。,vote
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。現状一番信頼できる占い師はsome_agentだからね。,vote
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。黒を貰っているし。,vote
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。私の直感は当たるんだ。,estimate_werewolf
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。少なくともsome_agentは真占いではないだろう。,vote
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。占いで黒を引いているからね。私目線ではsome_agentを吊れれば終了なのさ。,vote
CanisLupus,>>some_agentこのまま行くなら君に投票する予定だ。狼に投票するのは当然だろう。,comingout_werewolf
CanisLupus,>>some_agentこの前新しく買った水晶玉を試しに使ってみたかっただけさ。,chat_skip
CanisLupus,>>some_agentそこそこだね。今some_agentに投票すべきかは悩みどころだ。,chat_skip
CanisLupus,>>some_agentそのCO、しかと受け取ったよ。,chat_skip
CanisLupus,>>some_agentそのとおり。私は人間だよ。,chat_skip
CanisLupus,>>some_agentそれはちょっと待ったほうが良いと思うよ。,chat_skip
CanisLupus,>>some_agentそれを言ったところで意味はないんじゃないかな？,chat_skip
CanisLupus,>>some_agentどうして私が怪しいと思うんだい？,chat_skip
CanisLupus,>>some_agentどうもsome_agentは私のことが好きじゃないらしいし。,chat_skip
CanisLupus,>>some_agentなるほど。明らかに間違った占い結果を出しているからね。,chat_skip
CanisLupus,>>some_agentなんとなくだけどね。,chat_skip
CanisLupus,>>some_agentふふっ。私を信じてくれるかい？,chat_skip
CanisLupus,>>some_agentふふふっ。,chat_skip
CanisLupus,>>some_agentまだ投票を決めたわけじゃないが、強いて言えばsome_agentが怪しいと思っている。some_agentには嫌われているらしいからね。目には目を、ってことだよ。,estimate_werewolf
CanisLupus,>>some_agentまだ投票を決めたわけじゃないが、強いて言えばsome_agentが怪しいと思っている。some_agentはさっき私を怪しむような発言をしていたからね。,estimate_werewolf
CanisLupus,>>some_agentまだ投票を決めたわけじゃないが、強いて言えばsome_agentが怪しいと思っている。some_agentを吊ればゲームセット、のはずだからね。,estimate_werewolf
CanisLupus,>>some_agentまだ投票を決めたわけじゃないが、強いて言えばsome_agentが怪しいと思っている。どうもsome_agentは私のことが好きじゃないらしいし。,estimate_werewolf
CanisLupus,>>some_agentまだ投票を決めたわけじゃないが、強いて言えばsome_agentが怪しいと思っている。なんとなくだけどね。,estimate_werewolf
CanisLupus,>>some_agentまだ投票を決めたわけじゃないが、強いて言えばsome_agentが怪しいと思っている。ふふっ。,estimate_werewolf
CanisLupus,>>some_agentまだ投票を決めたわけじゃないが、強いて言えばsome_agentが怪しいと思っている。少なくともsome_agentは真占いではないだろう。,estimate_werewolf
CanisLupus,>>some_agentよければsome_agentの考えを聞かせて欲しい。誰が狼だと思う？,chat_whoiswerewolf
CanisLupus,>>some_agent一番好感度が低いのはsome_agentだよ。some_agentの投票先はおかしいよ。,estimate_werewolf
CanisLupus,>>some_agent一番好感度が低いのはsome_agentだよ。some_agentは他の人にも反感を買っているようだしね。,estimate_werewolf
CanisLupus,>>some_agent一番好感度が低いのはsome_agentだよ。some_agentも占い師らしいからね。,estimate_werewolf
CanisLupus,>>some_agent一番好感度が低いのはsome_agentだよ。some_agentを黒だと判定した占い師がいるからね。,estimate_werewolf
CanisLupus,>>some_agent一番好感度が低いのはsome_agentだよ。さっき私を疑っていたし。,estimate_werewolf
CanisLupus,>>some_agent一番好感度が低いのはsome_agentだよ。私の直感は当たるんだ。,estimate_werewolf
CanisLupus,>>some_agent一番好感度が低いのはsome_agentだよ。狼に投票するのは当然だろう。,estimate_werewolf
CanisLupus,>>some_agent嘘をつくのは困るなあ。私は人間だよ。,chat_skip
CanisLupus,>>some_agent確定白おめでとう。,chat_skip
CanisLupus,>>some_agent既に決めているなら、誰に投票するか教えてほしいな。,chat_skip
CanisLupus,>>some_agent逆に君はsome_agentを吊りたいのかい？もしそうなら投票を合わせても良いが。,chat_skip
CanisLupus,>>some_agent君が狼というのは本当かい？,chat_skip
CanisLupus,>>some_agent君の意見を聞きたい。ズバリ誰が怪しいと思う？,chat_whoiswerewolf
CanisLupus,>>some_agent君の判断は正しいよ。,chat_skip
CanisLupus,>>some_agent君はsome_agentのことをどう思っているのかな。,chat_skip
CanisLupus,>>some_agent君は誰が怪しいと考えているのかな？,chat_skip
CanisLupus,>>some_agent君は本当に狼なのかい？,chat_skip
CanisLupus,>>some_agent君は味方だと信じているよ。,chat_skip
CanisLupus,>>some_agent現状一番怪しいのはsome_agentかな。少なくとも私の立場からはね。some_agentは黒だという判定を私は信じているんだ。,estimate_werewolf
CanisLupus,>>some_agent現状一番怪しいのはsome_agentかな。少なくとも私の立場からはね。some_agentは狼だ。君たちにも信じて欲しい。,comingout_werewolf
CanisLupus,>>some_agent現状一番怪しいのはsome_agentかな。少なくとも私の立場からはね。さっきCOしたとおり、some_agentは狼だからね。,comingout_werewolf
CanisLupus,>>some_agent現状一番怪しいのはsome_agentかな。少なくとも私の立場からはね。どうやら私を吊りたいらしいからね。,estimate_werewolf
CanisLupus,>>some_agent現状一番怪しいのはsome_agentかな。少なくとも私の立場からはね。ふふふっ。,estimate_werewolf
CanisLupus,>>some_agent考えておくよ。some_agentは黒だという判定を私は信じているんだ。,estimate_werewolf
CanisLupus,>>some_agent今のところはsome_agentに投票しようと思っているよ。some_agentは狼だ。君たちにも信じて欲しい。,comingout_werewolf
CanisLupus,>>some_agent今のところはsome_agentに投票しようと思っているよ。なんとなくだけどね。,vote
CanisLupus,>>some_agent今のところはsome_agentに投票しようと思っているよ。現状一番信頼できる占い師はsome_agentだからね。,vote
CanisLupus,>>some_agent今のところはsome_agentに投票しようと思っているよ。黒を貰っているし。,vote
CanisLupus,>>some_agent今のところはsome_agentに投票しようと思っているよ。私の直感は当たるんだ。,estimate_werewolf
CanisLupus,>>some_agent今のところはsome_agentに投票しようと思っているよ。狼に投票するのは当然だろう。,comingout_werewolf
CanisLupus,>>some_agent今日はsome_agentに投票しようと思っているよ。some_agentには黒判定が出ているからね。,vote
CanisLupus,>>some_agent今日はsome_agentに投票しようと思っているよ。some_agentの投票誘導には疑問を感じるね。,vote
CanisLupus,>>some_agent今日はsome_agentに投票しようと思っているよ。some_agentを吊ればゲームセット、のはずだからね。,estimate_werewolf
CanisLupus,>>some_agent今日はsome_agentに投票しようと思っているよ。私の直感は当たるんだ。,estimate_werewolf
CanisLupus,>>some_agent今日はsome_agentに投票しようと思っているよ。占いで黒を引いているからね。私目線ではsome_agentを吊れれば終了なのさ。,vote
CanisLupus,>>some_agent今日誰に投票するかもう決めたかい？,chat_skip
CanisLupus,>>some_agent私にはむしろsome_agentのほうが怪しく見えるよ。,estimate_werewolf
CanisLupus,>>some_agent私の鼻は鋭いよ？some_agentからは敵の匂いがするんだ。some_agentには黒判定が出ているからね。,estimate_werewolf
CanisLupus,>>some_agent私の鼻は鋭いよ？some_agentからは敵の匂いがするんだ。some_agentを吊ればゲームセット、のはずだからね。,estimate_werewolf
CanisLupus,>>some_agent私の鼻は鋭いよ？some_agentからは敵の匂いがするんだ。おっと、これはまだ言わないほうが良かったかな。,estimate_werewolf
CanisLupus,>>some_agent私の鼻は鋭いよ？some_agentからは敵の匂いがするんだ。さっきCOしたとおり、some_agentは狼だからね。,estimate_werewolf
CanisLupus,>>some_agent私の鼻は鋭いよ？some_agentからは敵の匂いがするんだ。どうやらsome_agentは私を吊らないと都合が悪そうだからね。,estimate_werewolf
CanisLupus,>>some_agent私の鼻は鋭いよ？some_agentからは敵の匂いがするんだ。ふふっ。,estimate_werewolf
CanisLupus,>>some_agent私の鼻は鋭いよ？some_agentからは敵の匂いがするんだ。まるで狼を吊る気が無いような投票だったからね。,estimate_werewolf
CanisLupus,>>some_agent私はsome_agentを結構信頼してるんだがね。,chat_skip
CanisLupus,>>some_agent私は人間だよ。自分はsome_agentが怪しいと思っているんだが。,estimate_werewolf
CanisLupus,>>some_agent私は人間だよ。吊っても村に良いことは何もない。,chat_skip
CanisLupus,>>some_agent私は狼じゃないぞ。もしかして君は狂人か？,estimate_possessed
CanisLupus,>>some_agent私もsome_agentは怪しいと思ってたんだ。おっと、これはまだ言わないほうが良かったかな。,estimate_werewolf
CanisLupus,>>some_agent真っ白な君に村を引っ張って欲しいな。,chat_skip
CanisLupus,>>some_agent人生に悩んでいそうな顔をしていたからね。,chat_skip
CanisLupus,>>some_agent投票するならsome_agent、という感じかな。占いで黒を引いているからね。私目線ではsome_agentを吊れれば終了なのさ。,vote
CanisLupus,>>some_agent投票するならsome_agentかな。some_agentには嫌われているらしいからね。目には目を、ってことだよ。,vote
CanisLupus,>>some_agent投票するならsome_agentかな。some_agentの投票先はおかしいよ。,vote
CanisLupus,>>some_agent投票するならsome_agentかな。some_agentはさっき私を怪しむような発言をしていたからね。,vote
CanisLupus,>>some_agent投票するならsome_agentかな。some_agentは私に投票してきたからね。お返しだよ。,vote
CanisLupus,>>some_agent投票するならsome_agentかな。some_agentは狼か狂人だろう。,vote
CanisLupus,>>some_agent投票するならsome_agentかな。どうもsome_agentは私のことが好きじゃないらしいし。,vote
CanisLupus,>>some_agent投票するならsome_agentかな。なんとなくだけどね。,vote
CanisLupus,>>some_agent特に理由はないよ。,chat_skip
CanisLupus,COはこれで全部かな？,chat_skip
CanisLupus,COは済んだかな。これより後にCOされても信頼しないからね。,chat_skip
CanisLupus,CO確認したよ。今からCOされても私は受け付けないからね。,chat_skip
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？some_agentには黒判定が出ているからね。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？some_agentの投票先はおかしいよ。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？some_agentは狼だ。君たちにも信じて欲しい。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？some_agentも占い師らしいからね。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？some_agentを黒だと判定した占い師がいるからね。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？some_agentを吊ればゲームセット、のはずだからね。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？おっと、これはまだ言わないほうが良かったかな。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？どうやら私を吊りたいらしいからね。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？なんとか死なずに済んだが、some_agentは私を吊ろうとしたんだ。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？なんとなくだけどね。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？ふふっ。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？ふふふっ。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？まるで狼を吊る気が無いような投票だったからね。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？黒を貰っているし。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？私の直感は当たるんだ。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？占いで黒を引いているからね。私目線ではsome_agentを吊れれば終了なのさ。,estimate_werewolf
CanisLupus,some_agentが怪しいと思っているんだが、何か反論はあるかな？狼に投票するのは当然だろう。,estimate_werewolf
CanisLupus,some_agentとsome_agentか。どっちが真占いなんだろう。,chat_skip
CanisLupus,some_agentとは気が合う気がするよ。,chat_skip
CanisLupus,some_agentとは仲間な気がする。,chat_skip
CanisLupus,some_agentには投票したくないね。some_agentの投票には特に違和感が無いからね。,chat_skip
CanisLupus,some_agentには投票したくないね。some_agentは真寄りで見ているよ。,chat_skip
CanisLupus,some_agentには投票したくないね。some_agentは真占いだろうからね。,estimate_seer
CanisLupus,some_agentには投票したくないね。some_agentは正しい占い結果を出しているからね。,estimate_seer
CanisLupus,some_agentには投票したくないね。おっと、これはまだ言わないほうが良かったかな。,chat_skip
CanisLupus,some_agentには投票したくないね。なんとなくだが、本物の占い師として見ているよ。,estimate_seer
CanisLupus,some_agentには投票したくないね。なんとなくだけどね。,chat_skip
CanisLupus,some_agentには投票したくないね。ふふっ。,chat_skip
CanisLupus,some_agentには投票したくないね。ふふふっ。,chat_skip
CanisLupus,some_agentには投票したくないね。現状一番信頼できる占い師はsome_agentだからね。,estimate_seer
CanisLupus,some_agentには投票したくないね。私に白判定を出してくれているから。,estimate_seer
CanisLupus,some_agentには投票したくないね。私の直感は当たるんだ。,chat_skip
CanisLupus,some_agentに投票したいな。some_agentには黒判定が出ているからね。,estimate_werewolf
CanisLupus,some_agentに投票したいな。some_agentの投票には違和感があるからね。,estimate_werewolf
CanisLupus,some_agentに投票したいな。some_agentの投票先はおかしいよ。,estimate_werewolf
CanisLupus,some_agentに投票したいな。some_agentは黒だという判定を私は信じているんだ。,estimate_werewolf
CanisLupus,some_agentに投票したいな。some_agentも占い師らしいからね。,estimate_werewolf
CanisLupus,some_agentに投票したいな。some_agentを黒だと判定した占い師がいるからね。,estimate_werewolf
CanisLupus,some_agentに投票したいな。some_agentを吊ればゲームセット、のはずだからね。,estimate_werewolf
CanisLupus,some_agentに投票したいな。おっと、これはまだ言わないほうが良かったかな。,estimate_werewolf
CanisLupus,some_agentに投票したいな。さっきCOしたとおり、some_agentは狼だからね。,estimate_werewolf
CanisLupus,some_agentに投票したいな。なんとなくだが、本物の占い師として見ているよ。,estimate_seer
CanisLupus,some_agentに投票したいな。なんとなくだけどね。,vote
CanisLupus,some_agentに投票したいな。ふふっ。,vote
CanisLupus,some_agentに投票したいな。ふふふっ。,vote
CanisLupus,some_agentに投票したいな。まるで狼を吊る気が無いような投票だったからね。,vote
CanisLupus,some_agentに投票したいな。現状一番信頼できる占い師はsome_agentだからね。,vote
CanisLupus,some_agentに投票したいな。占いで黒を引いているからね。私目線ではsome_agentを吊れれば終了なのさ。,estimate_seer
CanisLupus,some_agentに投票してくれないか？some_agentの投票は私に理解できないよ。,request_vote
CanisLupus,some_agentに投票してくれないか？some_agentの投票先はおかしいよ。,request_vote
CanisLupus,some_agentに投票してくれないか？some_agentは黒だという判定を私は信じているんだ。,request_vote
CanisLupus,some_agentに投票してくれないか？some_agentは私が村寄りで見ていた者に投票したからね。,request_vote
CanisLupus,some_agentに投票してくれないか？some_agentは少なくとも真占いではないだろう。つまり狼か狂人だ。,request_vote
CanisLupus,some_agentに投票してくれないか？some_agentは真占いだろうからね。,request_vote
CanisLupus,some_agentに投票してくれないか？some_agentは狼だ。君たちにも信じて欲しい。,request_vote
CanisLupus,some_agentに投票してくれないか？おっと、これはまだ言わないほうが良かったかな。,request_vote
CanisLupus,some_agentに投票してくれないか？どうもsome_agentは私のことが好きじゃないらしいし。,request_vote
CanisLupus,some_agentに投票してくれないか？どうやら私を吊りたいらしいからね。,request_vote
CanisLupus,some_agentに投票してくれないか？なんとなくだけどね。,request_vote
CanisLupus,some_agentに投票してくれないか？なんと言っても黒を引いたんだ。,request_vote
CanisLupus,some_agentに投票してくれないか？ふふっ。,request_vote
CanisLupus,some_agentに投票してくれないか？ふふふっ。,request_vote
CanisLupus,some_agentに投票してくれないか？現状一番信頼できる占い師はsome_agentだからね。,request_vote
CanisLupus,some_agentに投票してくれないか？私の直感は当たるんだ。,request_vote
CanisLupus,some_agentに投票して欲しい。some_agentが真占いだという気がするんだ。,request_vote
CanisLupus,some_agentに投票して欲しい。some_agentは黒だという判定を私は信じているんだ。,request_vote
CanisLupus,some_agentに投票して欲しい。some_agentは私が村寄りで見ていた者に投票したからね。,request_vote
CanisLupus,some_agentに投票して欲しい。some_agentは私に投票してきたからね。お返しだよ。,request_vote
CanisLupus,some_agentに投票して欲しい。some_agentを黒だと判定した占い師がいるからね。,request_vote
CanisLupus,some_agentに投票して欲しい。some_agentを吊ればゲームセット、のはずだからね。,request_vote
CanisLupus,some_agentに投票して欲しい。おっと、これはまだ言わないほうが良かったかな。,request_vote
CanisLupus,some_agentに投票して欲しい。どうもsome_agentは私のことが好きじゃないらしいし。,request_vote
CanisLupus,some_agentに投票して欲しい。なんとなくだが、本物の占い師として見ているよ。,request_vote
CanisLupus,some_agentに投票して欲しい。ふふっ。,request_vote
CanisLupus,some_agentに投票して欲しい。ふふふっ。,request_vote
CanisLupus,some_agentに投票して欲しい。黒を貰っているし。,request_vote
CanisLupus,some_agentに投票して欲しい。私の直感は当たるんだ。,request_vote
CanisLupus,some_agentに投票して欲しい。占いで黒を引いているからね。私目線ではsome_agentを吊れれば終了なのさ。,request_vote
CanisLupus,some_agentに投票して欲しい。狼に投票するのは当然だろう。,request_vote
CanisLupus,some_agentに投票しようかな。,vote
CanisLupus,some_agentに投票しようと思っているんだが…。some_agentが真占いだという気がするんだ。,estimate_seer
CanisLupus,some_agentに投票しようと思っているんだが…。some_agentには黒判定が出ているからね。,estimate_werewolf
CanisLupus,some_agentに投票しようと思っているんだが…。some_agentの投票は私に理解できないよ。,vote
CanisLupus,some_agentに投票しようと思っているんだが…。some_agentの投票先はおかしいよ。,vote
CanisLupus,some_agentに投票しようと思っているんだが…。some_agentは黒だという判定を私は信じているんだ。,estimate_werewolf
CanisLupus,some_agentに投票しようと思っているんだが…。some_agentは私に黒判定を出してきたからね。,vote
CanisLupus,some_agentに投票しようと思っているんだが…。some_agentは真占いではなさそうだからね。,vote
CanisLupus,some_agentに投票しようと思っているんだが…。some_agentは狼だ。君たちにも信じて欲しい。,comingout_werewolf
CanisLupus,some_agentに投票しようと思っているんだが…。some_agentを黒だと判定した占い師がいるからね。,estimate_werewolf
